OrderID,ItemID,Quantity,UnitPrice,MyKasihSubsidyAmount,LineTotal
O00507,I0056,2,10.76,0.0,21.52
O00507,I0075,3,48.86,0.0,146.58
O00507,I0091,2,2.98,0.0,5.96
O00507,I0031,1,14.67,0.0,14.67
O00461,I0008,3,16.91,0.0,50.73
O00461,I0011,1,11.17,0.0,11.17
O00461,I0057,3,27.87,0.0,83.61
O00493,I0070,3,42.76,0.0,128.28
O00493,I0008,3,16.91,50.73,0.0
O00493,I0017,2,18.72,37.44,0.0
O00493,I0100,3,42.05,0.0,126.15
O00493,I0063,3,43.76,0.0,131.28
O00493,I0091,2,2.98,5.96,0.0
O00495,I0016,2,15.14,0.0,30.28
O00476,I0005,3,34.3,0.0,102.9
O00476,I0020,2,19.11,0.0,38.22
O00476,I0076,2,14.77,0.0,29.54
O00505,I0073,2,20.9,0.0,41.8
O00477,I0091,1,2.98,2.98,0.0
O00477,I0092,3,29.46,88.38,0.0
O00499,I0059,2,2.46,0.0,4.92
O00499,I0095,2,14.92,0.0,29.84
O00499,I0016,2,15.14,0.0,30.28
O00469,I0086,1,36.34,0.0,36.34
O00469,I0008,1,16.91,0.0,16.91
O00469,I0066,2,30.08,0.0,60.16
O00494,I0018,2,36.05,0.0,72.1
O00494,I0091,3,2.98,0.0,8.94
O00494,I0108,3,38.11,0.0,114.33
O00506,I0014,1,29.15,0.0,29.15
O00506,I0056,2,10.76,0.0,21.52
O00506,I0059,3,2.46,0.0,7.38
O00463,I0086,3,36.34,0.0,109.02
O00463,I0070,2,42.76,0.0,85.52
O00501,I0040,3,17.7,0.0,53.1
O00501,I0120,2,7.6,0.0,15.2
O00466,I0078,2,45.73,0.0,91.46
O00466,I0031,1,14.67,0.0,14.67
O00466,I0035,2,37.47,0.0,74.94
O00466,I0061,2,20.08,0.0,40.16
O00466,I0032,1,30.34,0.0,30.34
O00468,I0015,3,3.33,0.0,9.99
O00468,I0079,2,45.68,0.0,91.36
O00482,I0075,1,48.86,0.0,48.86
O00482,I0076,2,14.77,0.0,29.54
O00482,I0028,2,6.19,0.0,12.38
O00474,I0030,1,31.96,0.0,31.96
O00474,I0104,3,14.55,0.0,43.65
O00474,I0102,1,38.87,0.0,38.87
O00474,I0095,2,14.92,0.0,29.84
O00474,I0020,3,19.11,0.0,57.33
O00473,I0002,1,12.67,12.67,0.0
O00473,I0104,1,14.55,14.55,0.0
O00473,I0024,2,7.12,14.24,0.0
O00509,I0017,3,18.72,0.0,56.16
O00509,I0100,2,42.05,0.0,84.1
O00509,I0084,2,41.13,0.0,82.26
O00472,I0066,1,30.08,0.0,30.08
O00472,I0086,1,36.34,0.0,36.34
O00472,I0072,1,12.01,0.0,12.01
O00479,I0100,3,42.05,0.0,126.15
O00479,I0073,1,20.9,8.64,12.26
O00479,I0109,2,27.84,0.0,55.68
O00479,I0003,3,22.84,0.0,68.52
O00479,I0102,3,38.87,0.0,116.61
O00485,I0089,3,9.37,0.0,28.11
O00485,I0049,1,5.28,0.0,5.28
O00485,I0057,3,27.87,0.0,83.61
O00465,I0042,1,31.21,0.0,31.21
O00465,I0080,2,9.38,0.0,18.76
O00465,I0002,2,12.67,0.0,25.34
O00465,I0061,1,20.08,0.0,20.08
O00459,I0063,2,43.76,0.0,87.52
O00459,I0028,3,6.19,0.0,18.57
O00486,I0093,1,7.41,0.0,7.41
O00486,I0083,3,22.61,0.0,67.83
O00486,I0102,1,38.87,0.0,38.87
O00478,I0050,2,8.6,0.0,17.2
O00478,I0046,1,20.67,0.0,20.67
O00478,I0030,2,31.96,0.0,63.92
O00478,I0065,1,8.82,0.0,8.82
O00478,I0024,1,7.12,7.12,0.0
O00489,I0011,2,11.17,22.34,0.0
O00489,I0035,2,37.47,0.0,74.94
O00489,I0072,1,12.01,12.01,0.0
O00496,I0033,3,20.96,0.0,62.88
O00496,I0083,2,22.61,0.0,45.22
O00496,I0046,3,20.67,0.0,62.01
O00496,I0042,2,31.21,0.0,62.42
O00498,I0052,3,43.69,0.0,131.07
O00498,I0073,1,20.9,0.0,20.9
O00498,I0041,1,5.1,0.0,5.1
O00498,I0032,2,30.34,0.0,60.68
O00502,I0018,1,36.05,0.0,36.05
O00502,I0051,2,8.21,0.0,16.42
O00502,I0073,1,20.9,0.0,20.9
O00511,I0028,3,6.19,0.0,18.57
O00511,I0095,3,14.92,0.0,44.76
O00470,I0108,2,38.11,0.0,76.22
O00470,I0051,2,8.21,0.0,16.42
O00470,I0049,3,5.28,0.0,15.84
O00488,I0103,3,23.46,0.0,70.38
O00488,I0093,3,7.41,0.0,22.23
O00488,I0076,2,14.77,0.0,29.54
O00471,I0010,2,38.1,0.0,76.2
O00504,I0027,2,27.13,0.0,54.26
O00503,I0049,2,5.28,0.0,10.56
O00481,I0011,2,11.17,0.0,22.34
O00530,I0008,3,16.91,0.0,50.73
O00530,I0059,2,2.46,0.0,4.92
O00530,I0105,1,6.15,0.0,6.15
O00530,I0088,1,23.77,0.0,23.77
O00561,I0106,3,34.74,0.0,104.22
O00561,I0025,3,18.38,0.0,55.14
O00561,I0041,3,5.1,0.0,15.3
O00553,I0119,3,27.43,0.0,82.29
O00553,I0058,1,48.79,0.0,48.79
O00553,I0032,3,30.34,0.0,91.02
O00531,I0007,3,43.14,0.0,129.42
O00531,I0104,3,14.55,0.0,43.65
O00531,I0103,1,23.46,0.0,23.46
O00531,I0024,1,7.12,0.0,7.12
O00531,I0005,2,34.3,0.0,68.6
O00531,I0070,1,42.76,0.0,42.76
O00571,I0037,1,42.91,0.0,42.91
O00571,I0084,2,41.13,0.0,82.26
O00571,I0100,2,42.05,0.0,84.1
O00571,I0105,2,6.15,0.0,12.3
O00517,I0038,3,30.15,0.0,90.45
O00550,I0059,2,2.46,0.0,4.92
O00550,I0079,2,45.68,0.0,91.36
O00550,I0062,3,17.08,0.0,51.24
O00550,I0114,1,18.64,0.0,18.64
O00551,I0052,3,43.69,0.0,131.07
O00551,I0041,1,5.1,0.0,5.1
O00551,I0043,1,42.32,0.0,42.32
O00551,I0027,3,27.13,0.0,81.39
O00551,I0022,1,29.92,0.0,29.92
O00549,I0009,1,46.32,0.0,46.32
O00549,I0056,1,10.76,0.0,10.76
O00549,I0033,3,20.96,0.0,62.88
O00549,I0095,1,14.92,0.0,14.92
O00549,I0032,2,30.34,0.0,60.68
O00549,I0028,2,6.19,0.0,12.38
O00572,I0037,3,42.91,0.0,128.73
O00572,I0049,3,5.28,0.0,15.84
O00570,I0083,1,22.61,0.0,22.61
O00570,I0085,3,15.1,0.0,45.3
O00570,I0102,2,38.87,77.74,0.0
O00570,I0065,1,8.82,0.0,8.82
O00570,I0028,2,6.19,0.0,12.38
O00537,I0075,1,48.86,0.0,48.86
O00547,I0004,2,3.99,0.0,7.98
O00547,I0021,2,49.48,0.0,98.96
O00514,I0119,3,27.43,0.0,82.29
O00514,I0016,1,15.14,0.0,15.14
O00514,I0049,2,5.28,0.0,10.56
O00518,I0085,2,15.1,0.0,30.2
O00518,I0051,2,8.21,0.0,16.42
O00515,I0105,2,6.15,0.0,12.3
O00515,I0040,3,17.7,0.0,53.1
O00562,I0010,3,38.1,0.0,114.3
O00562,I0018,3,36.05,0.0,108.15
O00562,I0031,3,14.67,0.0,44.01
O00535,I0109,2,27.84,0.0,55.68
O00535,I0119,1,27.43,0.0,27.43
O00544,I0062,2,17.08,0.0,34.16
O00544,I0119,2,27.43,0.0,54.86
O00527,I0007,1,43.14,43.14,0.0
O00527,I0104,1,14.55,14.55,0.0
O00525,I0115,1,36.02,0.0,36.02
O00555,I0073,3,20.9,0.0,62.7
O00555,I0058,3,48.79,0.0,146.37
O00555,I0052,1,43.69,0.0,43.69
O00555,I0077,2,32.6,0.0,65.2
O00540,I0058,1,48.79,0.0,48.79
O00540,I0114,2,18.64,0.0,37.28
O00574,I0077,3,32.6,0.0,97.8
O00574,I0038,1,30.15,0.0,30.15
O00574,I0062,1,17.08,0.0,17.08
O00568,I0070,2,42.76,0.0,85.52
O00568,I0052,2,43.69,0.0,87.38
O00516,I0104,1,14.55,0.0,14.55
O00516,I0091,1,2.98,0.0,2.98
O00516,I0020,3,19.11,0.0,57.33
O00516,I0007,2,43.14,0.0,86.28
O00539,I0008,2,16.91,0.0,33.82
O00539,I0018,1,36.05,0.0,36.05
O00524,I0080,1,9.38,0.0,9.38
O00524,I0058,1,48.79,0.0,48.79
O00524,I0005,1,34.3,0.0,34.3
O00524,I0051,1,8.21,0.0,8.21
O00524,I0061,1,20.08,0.0,20.08
O00543,I0014,2,29.15,58.3,0.0
O00543,I0032,2,30.34,0.0,60.68
O00543,I0056,2,10.76,0.0,21.52
O00543,I0106,2,34.74,41.7,27.78
O00543,I0089,1,9.37,0.0,9.37
O00543,I0119,1,27.43,0.0,27.43
O00529,I0069,1,11.65,0.0,11.65
O00529,I0014,1,29.15,0.0,29.15
O00529,I0022,2,29.92,0.0,59.84
O00529,I0114,3,18.64,0.0,55.92
O00529,I0009,2,46.32,0.0,92.64
O00560,I0120,1,7.6,0.0,7.6
O00560,I0004,3,3.99,11.97,0.0
O00560,I0098,1,31.01,0.0,31.01
O00559,I0079,2,45.68,0.0,91.36
O00559,I0084,3,41.13,0.0,123.39
O00559,I0061,3,20.08,0.0,60.24
O00559,I0011,3,11.17,0.0,33.51
O00573,I0053,2,49.58,0.0,99.16
O00573,I0030,3,31.96,0.0,95.88
O00573,I0089,3,9.37,0.0,28.11
O00573,I0045,3,10.09,0.0,30.27
O00573,I0010,1,38.1,0.0,38.1
O00541,I0106,3,34.74,0.0,104.22
O00541,I0076,1,14.77,0.0,14.77
O00522,I0079,1,45.68,0.0,45.68
O00522,I0084,2,41.13,0.0,82.26
O00532,I0085,3,15.1,0.0,45.3
O00532,I0020,2,19.11,0.0,38.22
O00532,I0080,1,9.38,0.0,9.38
O00534,I0053,2,49.58,0.0,99.16
O00534,I0031,2,14.67,0.0,29.34
O00534,I0002,3,12.67,0.0,38.01
O00534,I0109,2,27.84,0.0,55.68
O00566,I0056,2,10.76,0.0,21.52
O00566,I0058,1,48.79,0.0,48.79
O00566,I0022,1,29.92,0.0,29.92
O00566,I0006,2,5.29,0.0,10.58
O00566,I0011,1,11.17,0.0,11.17
O00566,I0052,2,43.69,0.0,87.38
O00566,I0045,1,10.09,0.0,10.09
O00520,I0076,2,14.77,0.0,29.54
O00520,I0010,3,38.1,0.0,114.3
O00520,I0066,3,30.08,0.0,90.24
O00520,I0056,3,10.76,0.0,32.28
O00548,I0035,1,37.47,0.0,37.47
O00548,I0008,3,16.91,0.0,50.73
O00519,I0075,3,48.86,0.0,146.58
O00519,I0043,2,42.32,0.0,84.64
O00546,I0004,1,3.99,0.0,3.99
O00546,I0083,3,22.61,0.0,67.83
O00546,I0070,1,42.76,0.0,42.76
O00546,I0071,2,10.92,0.0,21.84
O00546,I0061,2,20.08,0.0,40.16
O00564,I0016,1,15.14,0.0,15.14
O00564,I0061,2,20.08,0.0,40.16
O00564,I0046,3,20.67,0.0,62.01
O00564,I0021,1,49.48,0.0,49.48
O00564,I0108,2,38.11,0.0,76.22
O00564,I0057,1,27.87,0.0,27.87
O00564,I0100,3,42.05,0.0,126.15
O00567,I0115,2,36.02,0.0,72.04
O00545,I0020,1,19.11,0.0,19.11
O00523,I0072,1,12.01,0.0,12.01
O00523,I0007,3,43.14,0.0,129.42
O00538,I0022,3,29.92,0.0,89.76
O00538,I0041,2,5.1,0.0,10.2
O00538,I0075,2,48.86,0.0,97.72
O00538,I0051,2,8.21,0.0,16.42
O00538,I0092,2,29.46,0.0,58.92
O00538,I0029,2,13.5,0.0,27.0
O00528,I0053,1,49.58,0.0,49.58
O00528,I0111,2,35.14,0.0,70.28
O00528,I0038,3,30.15,0.0,90.45
O00528,I0042,2,31.21,0.0,62.42
O00528,I0007,2,43.14,0.0,86.28
O00528,I0035,1,37.47,0.0,37.47
O00528,I0025,1,18.38,0.0,18.38
O00552,I0018,1,36.05,0.0,36.05
O00563,I0050,1,8.6,0.0,8.6
O00563,I0110,2,7.77,0.0,15.54
O00563,I0057,3,27.87,0.0,83.61
O00542,I0015,2,3.33,0.0,6.66
O00542,I0085,3,15.1,0.0,45.3
O00556,I0106,1,34.74,0.0,34.74
O00556,I0092,1,29.46,0.0,29.46
O00557,I0062,2,17.08,0.0,34.16
O00557,I0102,2,38.87,0.0,77.74
O00557,I0029,2,13.5,0.0,27.0
O00557,I0111,3,35.14,0.0,105.42
O00557,I0079,2,45.68,0.0,91.36
O00557,I0006,3,5.29,0.0,15.87
O00557,I0014,2,29.15,0.0,58.3
O00565,I0103,2,23.46,0.0,46.92
O00565,I0003,3,22.84,0.0,68.52
O00565,I0018,3,36.05,0.0,108.15
O00565,I0005,1,34.3,0.0,34.3
O00569,I0089,1,9.37,0.0,9.37
O00569,I0041,1,5.1,0.0,5.1
O00521,I0092,1,29.46,29.46,0.0
O00521,I0058,1,48.79,0.0,48.79
O00521,I0002,3,12.67,38.01,0.0
O00521,I0014,2,29.15,32.53,25.77
O00536,I0049,3,5.28,0.0,15.84
O00536,I0042,3,31.21,0.0,93.63
O00533,I0030,3,31.96,0.0,95.88
O00533,I0005,1,34.3,0.0,34.3
O00558,I0104,1,14.55,14.55,0.0
O00558,I0053,3,49.58,85.45,63.29
O00526,I0085,1,15.1,0.0,15.1
O00526,I0037,3,42.91,0.0,128.73
O00526,I0108,1,38.11,0.0,38.11
O00526,I0005,3,34.3,0.0,102.9
O00526,I0049,2,5.28,0.0,10.56
O00526,I0076,2,14.77,0.0,29.54
O00526,I0065,2,8.82,0.0,17.64
O00554,I0076,3,14.77,0.0,44.31
O00554,I0006,1,5.29,5.29,0.0
O00554,I0018,2,36.05,72.1,0.0
O00585,I0007,2,43.14,0.0,86.28
O00600,I0050,2,8.6,0.0,17.2
O00600,I0070,3,42.76,0.0,128.28
O00600,I0042,1,31.21,0.0,31.21
O00602,I0075,3,48.86,0.0,146.58
O00602,I0102,2,38.87,0.0,77.74
O00602,I0084,1,41.13,0.0,41.13
O00636,I0100,2,42.05,0.0,84.1
O00636,I0030,3,31.96,0.0,95.88
O00636,I0059,2,2.46,0.0,4.92
O00636,I0004,2,3.99,0.0,7.98
O00628,I0028,1,6.19,0.0,6.19
O00628,I0072,3,12.01,0.0,36.03
O00634,I0066,3,30.08,0.0,90.24
O00634,I0027,3,27.13,0.0,81.39
O00634,I0110,1,7.77,0.0,7.77
O00642,I0025,2,18.38,0.0,36.76
O00642,I0050,2,8.6,0.0,17.2
O00630,I0080,2,9.38,0.0,18.76
O00630,I0031,2,14.67,0.0,29.34
O00599,I0059,2,2.46,0.0,4.92
O00599,I0091,2,2.98,0.0,5.96
O00599,I0012,2,43.19,0.0,86.38
O00599,I0097,2,33.67,0.0,67.34
O00599,I0007,2,43.14,0.0,86.28
O00599,I0017,1,18.72,0.0,18.72
O00631,I0007,3,43.14,0.0,129.42
O00631,I0097,2,33.67,0.0,67.34
O00631,I0018,2,36.05,0.0,72.1
O00631,I0114,3,18.64,0.0,55.92
O00631,I0063,1,43.76,0.0,43.76
O00639,I0037,2,42.91,0.0,85.82
O00639,I0111,1,35.14,0.0,35.14
O00639,I0098,3,31.01,0.0,93.03
O00639,I0102,1,38.87,0.0,38.87
O00639,I0079,3,45.68,0.0,137.04
O00591,I0050,3,8.6,0.0,25.8
O00591,I0062,3,17.08,0.0,51.24
O00591,I0043,3,42.32,0.0,126.96
O00581,I0035,1,37.47,0.0,37.47
O00581,I0076,3,14.77,0.0,44.31
O00581,I0025,1,18.38,18.38,0.0
O00614,I0051,3,8.21,0.0,24.63
O00614,I0025,3,18.38,0.0,55.14
O00614,I0027,2,27.13,0.0,54.26
O00604,I0043,2,42.32,0.0,84.64
O00604,I0020,2,19.11,0.0,38.22
O00604,I0095,2,14.92,0.0,29.84
O00604,I0030,1,31.96,0.0,31.96
O00604,I0086,2,36.34,0.0,72.68
O00604,I0059,3,2.46,0.0,7.38
O00627,I0009,3,46.32,0.0,138.96
O00627,I0031,2,14.67,0.0,29.34
O00627,I0111,1,35.14,0.0,35.14
O00627,I0043,1,42.32,0.0,42.32
O00627,I0025,3,18.38,0.0,55.14
O00627,I0002,2,12.67,0.0,25.34
O00623,I0010,1,38.1,0.0,38.1
O00623,I0049,2,5.28,0.0,10.56
O00623,I0017,3,18.72,0.0,56.16
O00623,I0083,3,22.61,0.0,67.83
O00623,I0040,1,17.7,0.0,17.7
O00621,I0012,2,43.19,0.0,86.38
O00621,I0104,3,14.55,0.0,43.65
O00621,I0084,3,41.13,0.0,123.39
O00621,I0050,1,8.6,0.0,8.6
O00575,I0032,1,30.34,0.0,30.34
O00575,I0053,3,49.58,0.0,148.74
O00603,I0103,1,23.46,0.0,23.46
O00588,I0045,2,10.09,0.0,20.18
O00588,I0017,2,18.72,37.44,0.0
O00588,I0056,3,10.76,0.0,32.28
O00588,I0049,1,5.28,0.0,5.28
O00588,I0035,1,37.47,0.0,37.47
O00618,I0091,2,2.98,0.0,5.96
O00618,I0005,1,34.3,0.0,34.3
O00618,I0043,1,42.32,0.0,42.32
O00597,I0075,2,48.86,0.0,97.72
O00597,I0030,2,31.96,0.0,63.92
O00597,I0077,1,32.6,0.0,32.6
O00584,I0033,2,20.96,0.0,41.92
O00584,I0086,3,36.34,0.0,109.02
O00586,I0078,1,45.73,0.0,45.73
O00586,I0095,1,14.92,0.0,14.92
O00586,I0100,1,42.05,0.0,42.05
O00616,I0087,1,42.1,0.0,42.1
O00616,I0072,2,12.01,24.02,0.0
O00635,I0098,3,31.01,0.0,93.03
O00635,I0095,2,14.92,0.0,29.84
O00635,I0089,2,9.37,0.0,18.74
O00615,I0024,1,7.12,0.0,7.12
O00615,I0020,2,19.11,0.0,38.22
O00615,I0120,1,7.6,0.0,7.6
O00611,I0091,3,2.98,0.0,8.94
O00611,I0066,3,30.08,0.0,90.24
O00611,I0114,2,18.64,0.0,37.28
O00611,I0011,2,11.17,0.0,22.34
O00620,I0025,3,18.38,55.14,0.0
O00620,I0063,3,43.76,0.0,131.28
O00620,I0069,3,11.65,0.0,34.95
O00601,I0002,3,12.67,0.0,38.01
O00601,I0115,3,36.02,0.0,108.06
O00609,I0076,1,14.77,0.0,14.77
O00578,I0042,2,31.21,0.0,62.42
O00578,I0006,3,5.29,15.87,0.0
O00578,I0051,3,8.21,24.63,0.0
O00637,I0004,3,3.99,11.97,0.0
O00637,I0021,3,49.48,88.03,60.41
O00637,I0119,3,27.43,0.0,82.29
O00637,I0085,2,15.1,0.0,30.2
O00637,I0009,1,46.32,0.0,46.32
O00637,I0057,1,27.87,0.0,27.87
O00583,I0025,3,18.38,0.0,55.14
O00583,I0009,2,46.32,0.0,92.64
O00583,I0106,3,34.74,0.0,104.22
O00583,I0004,3,3.99,0.0,11.97
O00583,I0003,2,22.84,0.0,45.68
O00613,I0078,2,45.73,0.0,91.46
O00613,I0058,2,48.79,0.0,97.58
O00613,I0109,2,27.84,0.0,55.68
O00598,I0095,2,14.92,0.0,29.84
O00598,I0045,3,10.09,0.0,30.27
O00598,I0053,2,49.58,0.0,99.16
O00598,I0114,2,18.64,0.0,37.28
O00632,I0063,2,43.76,0.0,87.52
O00632,I0014,3,29.15,0.0,87.45
O00622,I0105,3,6.15,18.45,0.0
O00641,I0086,3,36.34,0.0,109.02
O00641,I0010,3,38.1,0.0,114.3
O00593,I0018,2,36.05,0.0,72.1
O00593,I0119,2,27.43,0.0,54.86
O00593,I0105,1,6.15,0.0,6.15
O00605,I0105,1,6.15,0.0,6.15
O00605,I0046,1,20.67,0.0,20.67
O00605,I0025,3,18.38,0.0,55.14
O00605,I0075,3,48.86,0.0,146.58
O00605,I0062,2,17.08,0.0,34.16
O00576,I0075,3,48.86,0.0,146.58
O00576,I0012,1,43.19,0.0,43.19
O00576,I0020,3,19.11,0.0,57.33
O00576,I0103,1,23.46,0.0,23.46
O00607,I0035,3,37.47,0.0,112.41
O00607,I0043,1,42.32,0.0,42.32
O00607,I0075,3,48.86,0.0,146.58
O00607,I0105,1,6.15,6.15,0.0
O00606,I0028,2,6.19,0.0,12.38
O00606,I0080,3,9.38,0.0,28.14
O00596,I0079,2,45.68,0.0,91.36
O00596,I0018,1,36.05,0.0,36.05
O00596,I0051,1,8.21,0.0,8.21
O00596,I0077,3,32.6,0.0,97.8
O00625,I0098,2,31.01,0.0,62.02
O00587,I0108,2,38.11,0.0,76.22
O00587,I0007,3,43.14,0.0,129.42
O00587,I0109,1,27.84,0.0,27.84
O00626,I0061,2,20.08,0.0,40.16
O00626,I0012,1,43.19,43.19,0.0
O00626,I0106,3,34.74,56.81,47.41
O00626,I0004,2,3.99,0.0,7.98
O00595,I0063,1,43.76,0.0,43.76
O00595,I0015,1,3.33,0.0,3.33
O00595,I0017,1,18.72,0.0,18.72
O00595,I0029,2,13.5,0.0,27.0
O00580,I0109,3,27.84,0.0,83.52
O00580,I0093,1,7.41,0.0,7.41
O00580,I0027,1,27.13,0.0,27.13
O00580,I0111,2,35.14,0.0,70.28
O00580,I0058,2,48.79,0.0,97.58
O00580,I0069,2,11.65,0.0,23.3
O00580,I0098,3,31.01,0.0,93.03
O00608,I0017,1,18.72,0.0,18.72
O00608,I0021,1,49.48,0.0,49.48
O00592,I0006,1,5.29,0.0,5.29
O00592,I0080,3,9.38,0.0,28.14
O00592,I0109,1,27.84,0.0,27.84
O00592,I0017,3,18.72,0.0,56.16
O00589,I0111,1,35.14,0.0,35.14
O00589,I0002,1,12.67,0.0,12.67
O00589,I0092,1,29.46,0.0,29.46
O00589,I0108,2,38.11,0.0,76.22
O00589,I0056,1,10.76,0.0,10.76
O00589,I0091,3,2.98,0.0,8.94
O00589,I0041,2,5.1,0.0,10.2
O00610,I0097,2,33.67,0.0,67.34
O00610,I0072,3,12.01,36.03,0.0
O00610,I0102,1,38.87,38.87,0.0
O00610,I0087,3,42.1,0.0,126.3
O00577,I0071,2,10.92,21.84,0.0
O00577,I0043,3,42.32,0.0,126.96
O00577,I0006,1,5.29,5.29,0.0
O00577,I0105,2,6.15,12.3,0.0
O00640,I0041,1,5.1,0.0,5.1
O00640,I0104,2,14.55,0.0,29.1
O00640,I0053,1,49.58,0.0,49.58
O00624,I0071,1,10.92,0.0,10.92
O00624,I0033,3,20.96,0.0,62.88
O00624,I0041,3,5.1,0.0,15.3
O00624,I0087,1,42.1,0.0,42.1
O00617,I0017,1,18.72,18.72,0.0
O00617,I0073,2,20.9,41.8,0.0
O00617,I0009,3,46.32,39.48,99.48
O00579,I0009,3,46.32,0.0,138.96
O00579,I0104,3,14.55,0.0,43.65
O00612,I0100,1,42.05,0.0,42.05
O00612,I0077,1,32.6,0.0,32.6
O00633,I0040,2,17.7,0.0,35.4
O00633,I0056,3,10.76,0.0,32.28
O00633,I0110,2,7.77,0.0,15.54
O00582,I0031,3,14.67,0.0,44.01
O00582,I0103,1,23.46,0.0,23.46
O00629,I0087,1,42.1,0.0,42.1
O00629,I0049,3,5.28,0.0,15.84
O00590,I0035,3,37.47,0.0,112.41
O00590,I0120,1,7.6,0.0,7.6
O00590,I0011,3,11.17,33.51,0.0
O00638,I0040,3,17.7,0.0,53.1
O00638,I0037,1,42.91,0.0,42.91
O00638,I0032,2,30.34,0.0,60.68
O00594,I0088,2,23.77,0.0,47.54
O00594,I0037,1,42.91,0.0,42.91
O00594,I0077,1,32.6,0.0,32.6
O00619,I0091,3,2.98,0.0,8.94
O00619,I0111,3,35.14,0.0,105.42
O00619,I0002,2,12.67,0.0,25.34
O00692,I0057,3,27.87,0.0,83.61
O00692,I0100,3,42.05,0.0,126.15
O00692,I0011,2,11.17,0.0,22.34
O00692,I0071,1,10.92,0.0,10.92
O00692,I0114,2,18.64,0.0,37.28
O00692,I0040,1,17.7,0.0,17.7
O00692,I0078,1,45.73,0.0,45.73
O00647,I0120,3,7.6,0.0,22.8
O00647,I0009,2,46.32,0.0,92.64
O00647,I0083,3,22.61,0.0,67.83
O00647,I0010,1,38.1,0.0,38.1
O00680,I0018,3,36.05,0.0,108.15
O00680,I0032,1,30.34,0.0,30.34
O00704,I0032,3,30.34,0.0,91.02
O00704,I0016,2,15.14,0.0,30.28
O00704,I0057,3,27.87,0.0,83.61
O00665,I0076,1,14.77,0.0,14.77
O00665,I0040,3,17.7,0.0,53.1
O00665,I0085,3,15.1,0.0,45.3
O00666,I0003,3,22.84,0.0,68.52
O00666,I0049,1,5.28,0.0,5.28
O00666,I0075,2,48.86,0.0,97.72
O00701,I0077,2,32.6,0.0,65.2
O00677,I0088,2,23.77,0.0,47.54
O00677,I0014,3,29.15,0.0,87.45
O00677,I0111,2,35.14,0.0,70.28
O00677,I0035,1,37.47,0.0,37.47
O00677,I0076,3,14.77,0.0,44.31
O00677,I0087,2,42.1,0.0,84.2
O00682,I0029,3,13.5,0.0,40.5
O00682,I0098,1,31.01,0.0,31.01
O00682,I0035,3,37.47,0.0,112.41
O00682,I0071,3,10.92,0.0,32.76
O00712,I0049,2,5.28,0.0,10.56
O00712,I0114,2,18.64,0.0,37.28
O00712,I0040,3,17.7,0.0,53.1
O00670,I0045,1,10.09,0.0,10.09
O00670,I0027,3,27.13,0.0,81.39
O00670,I0108,1,38.11,0.0,38.11
O00670,I0078,1,45.73,0.0,45.73
O00656,I0064,1,31.1,0.0,31.1
O00656,I0031,2,14.67,0.0,29.34
O00656,I0024,3,7.12,0.0,21.36
O00656,I0089,3,9.37,0.0,28.11
O00656,I0103,2,23.46,0.0,46.92
O00656,I0110,1,7.77,0.0,7.77
O00698,I0103,2,23.46,0.0,46.92
O00698,I0105,2,6.15,0.0,12.3
O00687,I0009,3,46.32,0.0,138.96
O00687,I0088,2,23.77,0.0,47.54
O00687,I0069,1,11.65,0.0,11.65
O00687,I0046,2,20.67,0.0,41.34
O00650,I0025,1,18.38,0.0,18.38
O00650,I0087,2,42.1,0.0,84.2
O00650,I0049,1,5.28,0.0,5.28
O00650,I0035,2,37.47,0.0,74.94
O00650,I0093,3,7.41,0.0,22.23
O00697,I0018,2,36.05,0.0,72.1
O00697,I0076,3,14.77,0.0,44.31
O00697,I0091,2,2.98,0.0,5.96
O00697,I0045,1,10.09,0.0,10.09
O00697,I0056,2,10.76,0.0,21.52
O00668,I0109,3,27.84,0.0,83.52
O00668,I0103,2,23.46,0.0,46.92
O00716,I0017,2,18.72,0.0,37.44
O00716,I0102,1,38.87,0.0,38.87
O00716,I0057,3,27.87,0.0,83.61
O00716,I0042,2,31.21,0.0,62.42
O00716,I0015,3,3.33,0.0,9.99
O00716,I0011,1,11.17,0.0,11.17
O00658,I0040,1,17.7,0.0,17.7
O00658,I0041,2,5.1,0.0,10.2
O00658,I0105,1,6.15,0.0,6.15
O00710,I0038,1,30.15,0.0,30.15
O00710,I0063,2,43.76,0.0,87.52
O00710,I0073,1,20.9,0.0,20.9
O00710,I0007,1,43.14,0.0,43.14
O00711,I0076,2,14.77,0.0,29.54
O00711,I0038,1,30.15,0.0,30.15
O00657,I0018,1,36.05,0.0,36.05
O00657,I0102,3,38.87,0.0,116.61
O00657,I0040,2,17.7,0.0,35.4
O00683,I0076,1,14.77,0.0,14.77
O00654,I0020,1,19.11,0.0,19.11
O00654,I0007,1,43.14,43.14,0.0
O00654,I0072,1,12.01,12.01,0.0
O00654,I0027,2,27.13,0.0,54.26
O00654,I0008,2,16.91,33.82,0.0
O00720,I0057,3,27.87,0.0,83.61
O00669,I0104,1,14.55,0.0,14.55
O00669,I0102,1,38.87,0.0,38.87
O00669,I0051,2,8.21,0.0,16.42
O00669,I0092,1,29.46,0.0,29.46
O00644,I0091,3,2.98,8.94,0.0
O00644,I0115,3,36.02,0.0,108.06
O00644,I0006,1,5.29,5.29,0.0
O00644,I0093,1,7.41,7.41,0.0
O00674,I0087,3,42.1,0.0,126.3
